Text,Lebel
নদীদূষণ ও দখল রোধে নতুন উদ্যোগ প্রয়োজন,Bangladesh
নদীর প্রবাহ বাধাগ্রস্ত হলে এলাকায় জলাবদ্ধতা বাড়তে পারে,Bangladesh
পৌরসভার ভবনের অবস্থান পরিবেশগত ঝুঁকি তৈরি করছে,Bangladesh
নদীর জায়গা সংকুচিত হওয়ায় নৌচলাচল ব্যাহত হচ্ছে,Bangladesh
নদীর চর জায়গা দখল করায় বর্ষায় পানি আটকে যাচ্ছে,Bangladesh
নদীর প্রাকৃতিক প্রবাহ নষ্ট হচ্ছে বলে অভিযোগ,Bangladesh
নদী রক্ষা কমিশনের প্রতিবেদন উপেক্ষা করেছে পৌরসভা,Bangladesh
নদীর ভেতর দেয়াল নির্মাণ পরিবেশ আইন লঙ্ঘন,Bangladesh
স্থানীয়রা কাজ বন্ধের দাবি তুলেছেন,Bangladesh
পৌরসভা বলছে এটি উন্নয়ন কাজের অংশ,Bangladesh
পানিবোর্ডের পরিকল্পনার সঙ্গে এই দখল বিরোধ সৃষ্টি করতে পারে,Bangladesh
নদী দখল ঠেকাতে প্রশাসনের আরও শক্ত পদক্ষেপ জরুরি,Bangladesh
নদীতট দখল করে স্থাপনা নির্মাণ দীর্ঘদিনের সমস্যা,Bangladesh
বাঘারপাড়ায় নদী দখল ক্রমেই বিস্তৃত হচ্ছে,Bangladesh
পৌরসভার ভবন নদীর ওপর চাপ সৃষ্টি করছে,Bangladesh
দখল বাড়লে নদীর গভীরতা কমে যেতে পারে,Bangladesh
নদীর চর অংশে অবৈধ বসতি গড়ে উঠেছে,Bangladesh
বহু বছর ধরে নদীর জমি দখলের অভিযোগ রয়েছে,Bangladesh
পোপ লিও তুরস্কের নীল মসজিদ প্রথমবার পরিদর্শন করেন,International
তুরস্কে ঐতিহাসিক নীল মসজিদে পোপ লিওর সম্মানসূচক সফর,International
জুতা খুলে মসজিদে প্রবেশ করে স্থাপত্য উপভোগ করেন পোপ লিও,International
ইস্তাম্বুলের সুলতান আহমেদ মসজিদ ঘুরে দেখেন বিশ্ব ক্যাথলিক প্রধান,International
মুসলিম নেতাদের সঙ্গে মসজিদের ভেতর হাঁটেন পোপ লিও,International
পোপ লিওর সফরকে আন্তঃধর্মীয় সৌহার্দ্যের প্রতীক হিসেবে দেখা হচ্ছে,International
মসজিদের ফিরোজা টাইলসের সৌন্দর্যে মুগ্ধ হন পোপ,International
মসজিদের ভেতরে শুধু পর্যবেক্ষণ করেন পোপ লিও,International
মুয়াজ্জিন তুনকা প্রার্থনার প্রস্তাব দিলেও পোপ তা নেননি,International
পোপ লিও বলেন তিনি শুধু দেখতে চান,International
ভ্যাটিকানের ভুল বিবৃতি নিয়ে তুরস্কে আলোচনা তৈরি হয়,International
ভ্যাটিকান স্বীকার করে বিবৃতি ভুলবশত পাঠানো হয়েছিল,International
পোপ নীল মসজিদে প্রার্থনা করেছেন এমন দাবি ভুল প্রমাণিত হয়,International
পোপ লিওর সফর মুসলিম খ্রিষ্টান আলোচনায় নতুন মাত্রা আনে,International
নীল মসজিদে সফরকারী তৃতীয় পোপ হলেন লিও,International
এর আগে ফ্রান্সিস ২০১৪ সালে নীরবে প্রার্থনা করেছিলেন,International
বেনেডিক্ট ষোড়শও সেখানে সংক্ষিপ্ত প্রার্থনা করেছিলেন,International
পোপদের মসজিদে যাওয়াকে অনেকে ঐতিহাসিক অগ্রগতি মনে করেন,International
২০০১ সালে জন পল দ্বিতীয় প্রথমবার সিরিয়ার মসজিদে যান,International
ধর্মীয় সংলাপে ক্যাথলিক চার্চের ছয় দশকের প্রচেষ্টা অব্যাহত,International
তুরস্কে মুসলিম খ্রিষ্টান সম্পর্ক জোরদারে এ সফর গুরুত্ব পেয়েছে,International
ইস্তাম্বুলে পোপের সফরে নিরাপত্তা জোরদার করা হয়েছিল,International
স্থানীয় মুসলিম নেতারা সফরকে ইতিবাচক বার্তা বলে মন্তব্য করেন,International
পোপ লিও বলেন ধর্মগুলোর মধ্যে বোঝাপড়া জরুরি,International
বিশ্ব শান্তিতে আন্তঃধর্মীয় সম্মানকে প্রাধান্য দেন তিনি,International
তুরস্কে খ্রিষ্টান চার্চ নেতাদের সঙ্গেও দেখা করেন পোপ,International
সেন্ট জর্জ চার্চে একটি ধর্মীয় অনুষ্ঠানে অংশ নেন তিনি,International
প্যাট্রিয়ার্ক বার্থোলোমিউ প্রথমের সঙ্গে সৌহার্দ্য সভা হয়,International
