Text,Lebel
তদন্তে দায়ীদের দায়িত্বজ্ঞানহীনতা নিয়ে সমালোচনা,Hate
বিচারের ফল ভুক্তভোগীর প্রত্যাশা পূরণ করেনি,Hate
প্রমাণের অভাব তদন্তের দুর্বলতার প্রমাণ বলে অনেকে মনে করেন,Hate
রায়ের ফলে সামাজিক মাধ্যমে ক্ষুব্ধ প্রতিক্রিয়া,Hate
মামলার ফলাফলে ভুক্তভোগীর প্রতি সহানুভূতির অভাব দেখা গেছে,Hate
বিচার ব্যবস্থায় নির্যাতিতা আবারও আঘাত পেয়েছেন বলে অভিযোগ,Hate
মামলার ফলফল তদন্তকারী সংস্থার ব্যর্থতা দেখিয়েছে বলে অনেকে জানান,Hate
বিচারের ধীরতা মানুষকে ক্ষুব্ধ করেছে,Hate
মামলার রায় নারীর নিরাপত্তা নিয়ে প্রশ্ন তুলেছে বলে মন্তব্য,Hate
তদন্তের অগ্রগতি ধীরগতির ছিল বলে অসন্তোষ তৈরি হয়েছে,Hate
আইনি সহায়তা যথাযথ ছিল না বলে অভিযোগ,Hate
বিচার ব্যবস্থার জটিলতা মানুষের মনে নেতিবাচক অনুভূতি তৈরি করেছে,Hate
মামলায় ভুক্তভোগীর কণ্ঠ শক্ত ভাবে শোনা হয়নি বলে ক্ষোভ,Hate
প্রমাণ সংগ্রহে যথাযথ তৎপরতা ছিল না বলে অভিযোগ,Hate
রায়ের পর অনেকেই ন্যায়বিচার হয়নি মনে করছেন,Hate
মামলা সংশ্লিষ্টদের ভূমিকা নিয়ে বিরূপ মন্তব্য পাওয়া গেছে,Hate
বিচারপ্রক্রিয়ায় সহানুভূতি কম ছিল বলে কেউ কেউ বলেছেন,Hate
রায়ের ফলে অনেকেই বিভ্রান্ত ও হতাশ,Hate
ভুক্তভোগীর জন্য প্রত্যাশিত সুরক্ষা পাওয়া যায়নি বলে অভিযোগ,Hate
প্রমাণের ঘাটতি তদন্তকে দুর্বল করেছে বলে সমালোচনা,Hate
রায় নিয়ে মনক্ষুণ্ণ প্রতিক্রিয়া পাওয়া গেছে,Hate
বিচার ব্যবস্থার ত্রুটি প্রকাশ পেয়েছে বলে মন্তব্য,Hate
দীর্ঘ প্রক্রিয়া মানুষের মধ্যে ক্ষোভ বাড়িয়েছে,Hate
মামলায় সন্তোষজনক ব্যাখ্যা পাওয়া যায়নি বলে সমালোচনা,Hate
কিছু দর্শক অ্যালবার সেই দৃশ্যকে অপ্রয়োজনীয় মনে করেছে,Hate
দৃশ্যটি নিয়ে অনেকে তীব্র সমালোচনা করেছে,Hate
এমন দৃশ্য সংযোজনকে অনেকে খারাপ সিদ্ধান্ত বলেছেন,Hate
দৃশ্যটি অ্যালবার জন্য অস্বস্তিকর হওয়ায় ভক্তরা বিরক্ত,Hate
ছবিতে অপ্রাসঙ্গিক দৃশ্য রাখায় পরিচালককে দোষারোপ করা হয়,Hate
অনেকে মনে করে এমন দৃশ্য গল্পের মান নষ্ট করে,Hate
চরিত্রের প্রয়োজন ছাড়াই দৃশ্য যোগ করা হতাশাজনক,Hate
দর্শকেরা দৃশ্যটিকে অতিরিক্ত বলে মনে করে,Hate
চলচ্চিত্রে সংবেদনশীলতা না থাকার অভিযোগ ওঠে,Hate
অ্যালবার অস্বস্তিকে অবহেলা করার সমালোচনা হয়েছে,Hate
দৃশ্যটি ভক্তদের জন্যও অস্বস্তিকর ছিল,Hate
এমন দৃশ্য ব্যবহারে অনেকে বিরোধ প্রকাশ করেছে,Hate
সেন্সিটিভ দৃশ্য পরিচালনা নিয়ে সমালোচনা দেখা গেছে,Hate
চলচ্চিত্রে অযথা দৃশ্য যোগ করা বিরক্তিকর,Hate
অনেকে মনে করেছে এমন উপস্থাপন অসম্মানজনক,Hate
দৃশ্যটি সুপারহিরো চরিত্রের প্রতি অন্যায় বলে অনেকে মনে করে,Hate
এমন দৃশ্য দিয়ে নারী চরিত্রকে হেয় করা হয়েছে বলে মন্তব্য পাওয়া গেছে,Hate
